0 ; 7
1 ; 0
2 ; 2
3 ; 0
4 ; 3
5 ; 0
6 ; 0
7 ; 0
8 ; 0
9 ; 0
10 ; 0
11 ; 0
12 ; 4
13 ; 0
14 ; 3
15 ; 0
16 ; 4
17 ; 0
18 ; 0
19 ; 0
20 ; 3
21 ; 0
22 ; 0
23 ; 0
24 ; 2
25 ; 0
26 ; 1
27 ; 0
28 ; 2
29 ; 0
30 ; 6
31 ; 0
32 ; 6
33 ; 0
34 ; 7
35 ; 0
36 ; 9
37 ; 0
38 ; 1
39 ; 0
40 ; 2
41 ; 0
42 ; 0
43 ; 0
44 ; 7
45 ; 0
46 ; 1
47 ; 0
48 ; 2
49 ; 0
50 ; 1
51 ; 0
52 ; 0
53 ; 0
54 ; 0
55 ; 0
56 ; 3
57 ; 0
58 ; 1
59 ; 0
60 ; 1
61 ; 0
62 ; 3
63 ; 0
64 ; 1
65 ; 0
66 ; 3
67 ; 0
68 ; 2
69 ; 0
70 ; 0
71 ; 0
72 ; 5
73 ; 0
74 ; 2
75 ; 0
76 ; 1
77 ; 0
78 ; 2
79 ; 0
80 ; 1
81 ; 0
82 ; 2
83 ; 0
84 ; 1
85 ; 0
86 ; 1
87 ; 0
88 ; 0
89 ; 0
90 ; 7
91 ; 0
92 ; 0
93 ; 0
94 ; 10
95 ; 0
96 ; 0
97 ; 0
98 ; 1
99 ; 0
100 ; 2
101 ; 0
102 ; 0
103 ; 0
104 ; 0
105 ; 0
106 ; 0
107 ; 0
108 ; 0
109 ; 0
110 ; 1
111 ; 0
112 ; 0
113 ; 0
114 ; 1
115 ; 0
116 ; 2
117 ; 0
118 ; 0
119 ; 0
120 ; 0
121 ; 0
122 ; 1
123 ; 0
124 ; 2
125 ; 0
126 ; 3
127 ; 0
128 ; 0
129 ; 0
130 ; 89
131 ; 0
132 ; 1
133 ; 0
134 ; 2
135 ; 0
136 ; 1
137 ; 0
138 ; 0
139 ; 0
140 ; 3
141 ; 0
142 ; 0
143 ; 0
144 ; 0
145 ; 0
146 ; 563
147 ; 0
148 ; 4
149 ; 0
150 ; 2
151 ; 0
152 ; 6
153 ; 0
154 ; 0
155 ; 0
156 ; 2
157 ; 0
158 ; 51
159 ; 0
160 ; 0
161 ; 0
162 ; 3
163 ; 0
164 ; 2
165 ; 0
166 ; 2
167 ; 0
168 ; 0
169 ; 0
170 ; 2
171 ; 0
172 ; 1
173 ; 0
174 ; 2
175 ; 0
176 ; 1
177 ; 0
178 ; 3
179 ; 0
180 ; 1
181 ; 0
182 ; 2
183 ; 0
184 ; 2
185 ; 0
186 ; 3
187 ; 0
188 ; 0
189 ; 0
190 ; 0
191 ; 0
192 ; 2
193 ; 0
194 ; 455
195 ; 0
196 ; 1
197 ; 0
198 ; 2
199 ; 0
200 ; 2
201 ; 0
202 ; 3
203 ; 0
204 ; 4
205 ; 0
206 ; 4
207 ; 0
208 ; 3
209 ; 0
210 ; 6
211 ; 0
212 ; 3
213 ; 0
214 ; 2
215 ; 0
216 ; 2
217 ; 0
218 ; 6
219 ; 0
220 ; 0
221 ; 0
222 ; 0
223 ; 0
224 ; 1
225 ; 0
226 ; 1
227 ; 0
228 ; 1
229 ; 0
230 ; 0
231 ; 0
232 ; 13
233 ; 0
234 ; 3
235 ; 0
236 ; 9
237 ; 0
238 ; 5
239 ; 0
240 ; 2
241 ; 0
242 ; 1
243 ; 0
244 ; 6
245 ; 0
246 ; 0
247 ; 0
248 ; 6
249 ; 0
250 ; 0
251 ; 0
252 ; 2
253 ; 0
254 ; 1
255 ; 0
256 ; 10
257 ; 0
258 ; 2
259 ; 0
260 ; 6
261 ; 0
262 ; 1
263 ; 0
264 ; 5
265 ; 0
266 ; 0
267 ; 0
268 ; 0
269 ; 0
270 ; 611
271 ; 0
272 ; 4
273 ; 0
274 ; 98
275 ; 0
276 ; 0
277 ; 0
278 ; 103
279 ; 0
280 ; 2
281 ; 0
282 ; 15
283 ; 0
284 ; 0
285 ; 0
286 ; 4
287 ; 0
288 ; 1
289 ; 0
290 ; 3
291 ; 0
292 ; 0
293 ; 0
294 ; 1
295 ; 0
296 ; 0
297 ; 0
298 ; 4
299 ; 0
300 ; 2
301 ; 0
302 ; 4
303 ; 0
304 ; 0
305 ; 0
306 ; 49
307 ; 0
308 ; 29
309 ; 0
310 ; 2
311 ; 0
312 ; 2
313 ; 0
314 ; 2
315 ; 0
316 ; 1
317 ; 0
318 ; 0
319 ; 0
320 ; 7
321 ; 0
322 ; 522
323 ; 0
324 ; 0
325 ; 0
326 ; 445
327 ; 0
328 ; 18
329 ; 0
330 ; 0
331 ; 0
332 ; 272
333 ; 0
334 ; 106
335 ; 0
336 ; 1
337 ; 0
338 ; 2
339 ; 0
340 ; 2
341 ; 0
342 ; 0
343 ; 0
344 ; 133
345 ; 0
346 ; 3
347 ; 0
348 ; 2
349 ; 0
350 ; 53
351 ; 0
352 ; 103
353 ; 0
354 ; 145
355 ; 0
356 ; 60
357 ; 0
358 ; 94
359 ; 0
360 ; 62
361 ; 0
362 ; 149
363 ; 0
364 ; 78
365 ; 0
366 ; 1
367 ; 0
368 ; 625
369 ; 0
370 ; 2
371 ; 0
372 ; 3
373 ; 0
374 ; 2
375 ; 0
376 ; 394
377 ; 0
378 ; 96
379 ; 0
380 ; 17
381 ; 0
382 ; 146
383 ; 0
384 ; 2
385 ; 0
386 ; 0
387 ; 0
388 ; 5
389 ; 0
390 ; 0
391 ; 0
392 ; 2
393 ; 0
394 ; 2
395 ; 0
396 ; 2
397 ; 0
398 ; 121
399 ; 0
400 ; 1
401 ; 0
402 ; 79
403 ; 0
404 ; 1
405 ; 0
406 ; 35
407 ; 0
408 ; 0
409 ; 0
410 ; 4
411 ; 0
412 ; 0
413 ; 0
414 ; 4
415 ; 0
416 ; 0
417 ; 0
418 ; 0
419 ; 0
420 ; 1
421 ; 0
422 ; 5
423 ; 0
424 ; 3
425 ; 0
426 ; 3
427 ; 0
428 ; 11
429 ; 0
430 ; 0
431 ; 0
432 ; 9
433 ; 0
434 ; 0
435 ; 0
436 ; 1
437 ; 0
438 ; 0
439 ; 0
440 ; 1
441 ; 0
442 ; 5
443 ; 0
444 ; 0
445 ; 0
446 ; 0
447 ; 0
448 ; 0
449 ; 0
450 ; 63
451 ; 0
452 ; 1
453 ; 0
454 ; 80
455 ; 0
456 ; 1
457 ; 0
458 ; 4
459 ; 0
460 ; 61
461 ; 0
462 ; 26
463 ; 0
464 ; 0
465 ; 0
466 ; 0
467 ; 0
468 ; 0
469 ; 0
470 ; 1
471 ; 0
472 ; 41
473 ; 0
474 ; 1
475 ; 0
476 ; 0
477 ; 0
478 ; 5
479 ; 0
480 ; 9
481 ; 0
482 ; 71
483 ; 0
484 ; 0
485 ; 0
486 ; 18
487 ; 0
488 ; 59
489 ; 0
490 ; 75
491 ; 0
492 ; 12
493 ; 0
494 ; 3
495 ; 0
496 ; 43
497 ; 0
498 ; 10
499 ; 0
500 ; 0
501 ; 0
502 ; 3
503 ; 0
504 ; 40
505 ; 0
506 ; 19
507 ; 0
508 ; 1
509 ; 0
510 ; 0
511 ; 0
512 ; 20
513 ; 0
514 ; 284
515 ; 0
516 ; 3
517 ; 0
518 ; 5
519 ; 0
520 ; 21
521 ; 0
522 ; 152
523 ; 0
524 ; 39
525 ; 0
526 ; 9
527 ; 0
528 ; 5
529 ; 0
530 ; 31
531 ; 0
532 ; 10
533 ; 0
534 ; 8
535 ; 0
536 ; 3
537 ; 0
538 ; 8
539 ; 0
540 ; 52
541 ; 0
542 ; 71
543 ; 0
544 ; 19
545 ; 0
546 ; 55
547 ; 0
548 ; 268
549 ; 0
550 ; 5
551 ; 0
552 ; 34
553 ; 0
554 ; 11
555 ; 0
556 ; 154
557 ; 0
558 ; 0
559 ; 0
560 ; 102
561 ; 0
562 ; 3
563 ; 0
564 ; 3
565 ; 0
566 ; 0
567 ; 0
568 ; 7
569 ; 0
570 ; 3
571 ; 0
572 ; 16
573 ; 0
574 ; 123
575 ; 0
576 ; 33
577 ; 0
578 ; 18
579 ; 0
580 ; 51
581 ; 0
582 ; 3
583 ; 0
584 ; 123
585 ; 0
586 ; 9
587 ; 0
588 ; 53
589 ; 0
590 ; 63
591 ; 0
592 ; 13
593 ; 0
594 ; 8
595 ; 0
596 ; 0
597 ; 0
598 ; 11
599 ; 0
600 ; 16
601 ; 0
602 ; 10
603 ; 0
604 ; 13
605 ; 0
606 ; 18
607 ; 0
608 ; 83
609 ; 0
610 ; 0
611 ; 0
612 ; 2
613 ; 0
614 ; 3
615 ; 0
616 ; 164
617 ; 0
618 ; 0
619 ; 0
620 ; 17
621 ; 0
622 ; 3
623 ; 0
624 ; 4
625 ; 0
626 ; 6
627 ; 0
628 ; 4
629 ; 0
630 ; 4
631 ; 0
632 ; 735
633 ; 0
634 ; 3
635 ; 0
636 ; 32
637 ; 0
638 ; 3
639 ; 0
640 ; 2
641 ; 0
642 ; 18
643 ; 0
644 ; 3
645 ; 0
646 ; 4
647 ; 0
648 ; 2
649 ; 0
650 ; 5
651 ; 0
652 ; 8
653 ; 0
654 ; 5
655 ; 0
656 ; 6
657 ; 0
658 ; 0
659 ; 0
660 ; 4
661 ; 0
662 ; 4
663 ; 0
664 ; 9
665 ; 0
666 ; 4
667 ; 0
668 ; 16
669 ; 0
670 ; 366
671 ; 0
672 ; 35
673 ; 0
674 ; 22
675 ; 0
676 ; 39
677 ; 0
678 ; 3
679 ; 0
680 ; 5
681 ; 0
682 ; 2
683 ; 0
684 ; 7
685 ; 0
686 ; 14
687 ; 0
688 ; 0
689 ; 0
690 ; 4
691 ; 0
692 ; 28
693 ; 0
694 ; 3
695 ; 0
696 ; 4
697 ; 0
698 ; 5
699 ; 0
700 ; 26
701 ; 0
702 ; 10
703 ; 0
704 ; 43
705 ; 0
706 ; 37
707 ; 0
708 ; 47
709 ; 0
710 ; 47
711 ; 0
712 ; 4
713 ; 0
714 ; 929
715 ; 0
716 ; 9
717 ; 0
718 ; 17
719 ; 0
720 ; 1
721 ; 0
722 ; 1
723 ; 0
724 ; 8
725 ; 0
726 ; 4
727 ; 0
728 ; 18
729 ; 0
730 ; 80
731 ; 0
732 ; 24
733 ; 0
734 ; 3
735 ; 0
736 ; 4
737 ; 0
738 ; 5
739 ; 0
740 ; 24
741 ; 0
742 ; 6
743 ; 0
744 ; 7
745 ; 0
746 ; 9
747 ; 0
748 ; 3
749 ; 0
750 ; 38
751 ; 0
752 ; 2
753 ; 0
754 ; 136
755 ; 0
756 ; 5
757 ; 0
758 ; 5
759 ; 0
760 ; 14
761 ; 0
762 ; 2
763 ; 0
764 ; 8
765 ; 0
766 ; 1
767 ; 0
768 ; 4
769 ; 0
770 ; 19
771 ; 0
772 ; 2
773 ; 0
774 ; 5
775 ; 0
776 ; 1
777 ; 0
778 ; 18
779 ; 0
780 ; 8
781 ; 0
782 ; 1
783 ; 0
784 ; 0
785 ; 0
786 ; 59
787 ; 0
788 ; 8
789 ; 0
790 ; 9
791 ; 0
792 ; 3
793 ; 0
794 ; 1
795 ; 0
796 ; 43
797 ; 0
798 ; 8
799 ; 0
800 ; 6
801 ; 0
802 ; 21
803 ; 0
804 ; 21
805 ; 0
806 ; 0
807 ; 0
808 ; 18
809 ; 0
810 ; 5
811 ; 0
812 ; 116
813 ; 0
814 ; 0
815 ; 0
816 ; 17
817 ; 0
818 ; 0
819 ; 0
820 ; 0
821 ; 0
822 ; 0
823 ; 0
824 ; 1
825 ; 0
826 ; 0
827 ; 0
828 ; 2
829 ; 0
830 ; 0
831 ; 0
832 ; 5
833 ; 0
834 ; 0
835 ; 0
836 ; 17
837 ; 0
838 ; 13
839 ; 0
840 ; 14
841 ; 0
842 ; 4
843 ; 0
844 ; 34
845 ; 0
846 ; 11
847 ; 0
848 ; 2
849 ; 0
850 ; 0
851 ; 0
852 ; 0
853 ; 0
854 ; 6
855 ; 0
856 ; 2
857 ; 0
858 ; 1
859 ; 0
860 ; 0
861 ; 0
862 ; 2
863 ; 0
864 ; 13
865 ; 0
866 ; 5
867 ; 0
868 ; 1
869 ; 0
870 ; 2
871 ; 0
872 ; 70
873 ; 0
874 ; 1
875 ; 0
876 ; 6
877 ; 0
878 ; 0
879 ; 0
880 ; 1
881 ; 0
882 ; 0
883 ; 0
884 ; 3
885 ; 0
886 ; 0
887 ; 0
888 ; 259
889 ; 0
890 ; 4
891 ; 0
892 ; 7
893 ; 0
894 ; 0
895 ; 0
896 ; 1
897 ; 0
898 ; 2
899 ; 0
900 ; 5
901 ; 0
902 ; 3
903 ; 0
904 ; 2
905 ; 0
906 ; 2
907 ; 0
908 ; 4
909 ; 0
910 ; 0
911 ; 0
912 ; 2
913 ; 0
914 ; 2
915 ; 0
916 ; 26
917 ; 0
918 ; 0
919 ; 0
920 ; 3
921 ; 0
922 ; 3
923 ; 0
924 ; 2
925 ; 0
926 ; 72
927 ; 0
928 ; 1
929 ; 0
930 ; 9
931 ; 0
932 ; 3
933 ; 0
934 ; 11
935 ; 0
936 ; 0
937 ; 0
938 ; 2
939 ; 0
940 ; 4
941 ; 0
942 ; 4
943 ; 0
944 ; 0
945 ; 0
946 ; 0
947 ; 0
948 ; 47
949 ; 0
950 ; 4
951 ; 0
952 ; 5
953 ; 0
954 ; 4
955 ; 0
956 ; 2
957 ; 0
958 ; 2
959 ; 0
960 ; 4
961 ; 0
962 ; 4
963 ; 0
964 ; 3
965 ; 0
966 ; 23
967 ; 0
968 ; 2
969 ; 0
970 ; 152
971 ; 0
972 ; 4
973 ; 0
974 ; 2
975 ; 0
976 ; 0
977 ; 0
978 ; 1
979 ; 0
980 ; 2
981 ; 0
982 ; 3
983 ; 0
984 ; 0
985 ; 0
986 ; 7
987 ; 0
988 ; 7
989 ; 0
990 ; 1
991 ; 0
992 ; 1
993 ; 0
994 ; 1
995 ; 0
996 ; 3
997 ; 0
998 ; 4
999 ; 0
1000 ; 1
1001 ; 0
1002 ; 25
1003 ; 0
1004 ; 1
1005 ; 0
1006 ; 6
1007 ; 0
1008 ; 2
1009 ; 0
1010 ; 14
1011 ; 0
1012 ; 3
1013 ; 0
1014 ; 0
1015 ; 0
1016 ; 0
1017 ; 0
1018 ; 0
1019 ; 0
1020 ; 0
1021 ; 0
1022 ; 0
1023 ; 0
1024 ; 17
1025 ; 0
1026 ; 4
1027 ; 0
1028 ; 19
1029 ; 0
1030 ; 6
1031 ; 0
1032 ; 32
1033 ; 0
1034 ; 25
1035 ; 0
1036 ; 2
1037 ; 0
1038 ; 2
1039 ; 0
1040 ; 29
1041 ; 0
1042 ; 8
1043 ; 0
1044 ; 35
1045 ; 0
1046 ; 4
1047 ; 0
1048 ; 12
1049 ; 0
1050 ; 3
1051 ; 0
1052 ; 47
1053 ; 0
1054 ; 10
1055 ; 0
1056 ; 44
1057 ; 0
1058 ; 6
1059 ; 0
1060 ; 88
1061 ; 0
1062 ; 7
1063 ; 0
1064 ; 42
1065 ; 0
1066 ; 41
1067 ; 0
1068 ; 22
1069 ; 0
1070 ; 12
1071 ; 0
1072 ; 7
1073 ; 0
1074 ; 2
1075 ; 0
1076 ; 15
1077 ; 0
1078 ; 63
1079 ; 0
1080 ; 57
1081 ; 0
1082 ; 21
1083 ; 0
1084 ; 13
1085 ; 0
1086 ; 12
1087 ; 0
1088 ; 33
1089 ; 0
1090 ; 2
1091 ; 0
1092 ; 6
1093 ; 0
1094 ; 10
1095 ; 0
1096 ; 7
1097 ; 0
1098 ; 42
1099 ; 0
1100 ; 18
1101 ; 0
1102 ; 6
1103 ; 0
1104 ; 26
1105 ; 0
1106 ; 8
1107 ; 0
1108 ; 8
1109 ; 0
1110 ; 3
1111 ; 0
1112 ; 44
1113 ; 0
1114 ; 14
1115 ; 0
1116 ; 69
1117 ; 0
1118 ; 5
1119 ; 0
1120 ; 8
1121 ; 0
1122 ; 10
1123 ; 0
1124 ; 10
1125 ; 0
1126 ; 7
1127 ; 0
1128 ; 15
1129 ; 0
1130 ; 12
1131 ; 0
1132 ; 13
1133 ; 0
1134 ; 3
1135 ; 0
1136 ; 2
1137 ; 0
1138 ; 13
1139 ; 0
1140 ; 15
1141 ; 0
1142 ; 6
1143 ; 0
1144 ; 5
1145 ; 0
1146 ; 19
1147 ; 0
1148 ; 80
1149 ; 0
1150 ; 4
1151 ; 0
1152 ; 33
1153 ; 0
1154 ; 35
1155 ; 0
1156 ; 7
1157 ; 0
1158 ; 9
1159 ; 0
1160 ; 74
1161 ; 0
1162 ; 3
1163 ; 0
1164 ; 77
1165 ; 0
1166 ; 11
1167 ; 0
1168 ; 14
1169 ; 0
1170 ; 94
1171 ; 0
1172 ; 7
1173 ; 0
1174 ; 91
1175 ; 0
1176 ; 20
1177 ; 0
1178 ; 180
1179 ; 0
1180 ; 11
1181 ; 0
1182 ; 6
1183 ; 0
1184 ; 24
1185 ; 0
1186 ; 4
1187 ; 0
1188 ; 17
1189 ; 0
1190 ; 6
1191 ; 0
1192 ; 32
1193 ; 0
1194 ; 139
1195 ; 0
1196 ; 19
1197 ; 0
1198 ; 11
1199 ; 0
1200 ; 6
1201 ; 0
1202 ; 9
1203 ; 0
1204 ; 6
1205 ; 0
1206 ; 6
1207 ; 0
1208 ; 7
1209 ; 0
1210 ; 26
1211 ; 0
1212 ; 5
1213 ; 0
1214 ; 53
1215 ; 0
1216 ; 72
1217 ; 0
1218 ; 12
1219 ; 0
1220 ; 9
1221 ; 0
1222 ; 22
1223 ; 0
1224 ; 38
1225 ; 0
1226 ; 18
1227 ; 0
1228 ; 16
1229 ; 0
1230 ; 13
1231 ; 0
1232 ; 10
1233 ; 0
1234 ; 34
1235 ; 0
1236 ; 9
1237 ; 0
1238 ; 0
1239 ; 0
1240 ; 2
1241 ; 0
1242 ; 19
1243 ; 0
1244 ; 3
1245 ; 0
1246 ; 18
1247 ; 0
1248 ; 7
1249 ; 0
