0 ; 0
1 ; 4
2 ; 0
3 ; 1
4 ; 2
5 ; 0
6 ; 0
7 ; 1
8 ; 3
9 ; 0
10 ; 3
11 ; 0
12 ; 11
13 ; 0
14 ; 0
15 ; 0
16 ; 0
17 ; 0
18 ; 0
19 ; 2
20 ; 1
21 ; 2
22 ; 0
23 ; 0
24 ; 4
25 ; 3
26 ; 2
27 ; 0
28 ; 1
29 ; 1
30 ; 3
31 ; 0
32 ; 0
33 ; 0
34 ; 0
35 ; 2
36 ; 0
37 ; 1
38 ; 2
39 ; 1
40 ; 1
41 ; 1
42 ; 0
43 ; 2
44 ; 18
45 ; 7
46 ; 7
47 ; 1
48 ; 1
49 ; 1
50 ; 0
51 ; 0
52 ; 25
53 ; 0
54 ; 2
55 ; 0
56 ; 0
57 ; 1
58 ; 0
59 ; 1
60 ; 0
61 ; 3
62 ; 39
63 ; 0
64 ; 1
65 ; 0
66 ; 2
67 ; 0
68 ; 0
69 ; 1
70 ; 1
71 ; 0
72 ; 0
73 ; 0
74 ; 1
75 ; 2
76 ; 0
77 ; 1
78 ; 0
79 ; 0
80 ; 1
81 ; 0
82 ; 1
83 ; 0
84 ; 2
85 ; 2
86 ; 0
87 ; 1
88 ; 0
89 ; 0
90 ; 17
91 ; 70
92 ; 0
93 ; 0
94 ; 1
95 ; 0
96 ; 2
97 ; 1
98 ; 1
99 ; 0
100 ; 4
101 ; 1
102 ; 2
103 ; 0
104 ; 1
105 ; 17
106 ; 0
107 ; 0
108 ; 0
109 ; 0
110 ; 0
111 ; 1
112 ; 1
113 ; 7
114 ; 1
115 ; 0
116 ; 2
117 ; 2
118 ; 0
119 ; 1
120 ; 1
121 ; 0
122 ; 1
123 ; 0
124 ; 11
125 ; 1
126 ; 0
127 ; 1
128 ; 0
129 ; 0
130 ; 1
131 ; 0
132 ; 2
133 ; 1
134 ; 3
135 ; 2
136 ; 4
137 ; 4
138 ; 0
139 ; 2
140 ; 9
141 ; 1
142 ; 2
143 ; 0
144 ; 0
145 ; 0
146 ; 0
147 ; 0
148 ; 1
149 ; 0
150 ; 2
151 ; 0
152 ; 0
153 ; 1
154 ; 0
155 ; 0
156 ; 0
157 ; 0
158 ; 1
159 ; 0
160 ; 1
161 ; 0
162 ; 0
163 ; 1
164 ; 0
165 ; 1
166 ; 1
167 ; 0
168 ; 0
169 ; 0
170 ; 0
171 ; 3
172 ; 2
173 ; 0
174 ; 6
175 ; 2
176 ; 3
177 ; 1
178 ; 1
179 ; 0
180 ; 0
181 ; 0
182 ; 0
183 ; 1
184 ; 0
185 ; 0
186 ; 0
187 ; 1
188 ; 3
189 ; 1
190 ; 5
191 ; 4
192 ; 1
193 ; 0
194 ; 15
195 ; 1
196 ; 0
197 ; 0
198 ; 0
199 ; 2
200 ; 0
201 ; 1
202 ; 0
203 ; 0
204 ; 1
205 ; 0
206 ; 0
207 ; 2
208 ; 1
209 ; 0
210 ; 1
211 ; 0
212 ; 0
213 ; 0
214 ; 0
215 ; 1
216 ; 0
217 ; 2
218 ; 1
219 ; 0
220 ; 0
221 ; 4
222 ; 6
223 ; 259
224 ; 10
225 ; 0
226 ; 0
227 ; 2
228 ; 1
229 ; 1
230 ; 0
231 ; 0
232 ; 2
233 ; 1
234 ; 1
235 ; 4
236 ; 0
237 ; 0
238 ; 0
239 ; 0
240 ; 4
241 ; 7
242 ; 0
243 ; 0
244 ; 5
245 ; 1
246 ; 7
247 ; 0
248 ; 0
249 ; 0
250 ; 1
251 ; 2
252 ; 0
253 ; 7
254 ; 0
255 ; 0
256 ; 1
257 ; 1
258 ; 0
259 ; 0
260 ; 2
261 ; 0
262 ; 0
263 ; 0
264 ; 0
265 ; 1
266 ; 0
267 ; 63
268 ; 1
269 ; 2
270 ; 2
271 ; 2
272 ; 10
273 ; 1
274 ; 9
275 ; 19
276 ; 7
277 ; 3
278 ; 0
279 ; 0
280 ; 1
281 ; 2
282 ; 0
283 ; 0
284 ; 5
285 ; 2
286 ; 29
287 ; 3
288 ; 2
289 ; 1
290 ; 1
291 ; 0
292 ; 6
293 ; 14
294 ; 6
295 ; 10
296 ; 1
297 ; 0
298 ; 0
299 ; 8
300 ; 0
301 ; 3
302 ; 1
303 ; 1
304 ; 6
305 ; 0
306 ; 0
307 ; 0
308 ; 0
309 ; 1
310 ; 4
311 ; 0
312 ; 1
313 ; 2
314 ; 3
315 ; 1
316 ; 0
317 ; 2
318 ; 1
319 ; 0
320 ; 1
321 ; 1
322 ; 0
323 ; 6
324 ; 0
325 ; 8
326 ; 4
327 ; 0
328 ; 2
329 ; 0
330 ; 4
331 ; 1
332 ; 2
333 ; 0
334 ; 1
335 ; 5
336 ; 0
337 ; 1
338 ; 0
339 ; 0
340 ; 30
341 ; 3
342 ; 1
343 ; 0
344 ; 2
345 ; 1
346 ; 3
